GEO_id,GEOID,GEO_id2,GEO_displaylabel,Veteran_MOE
1400000U,6037404401,6037404401,"Census Tract 4044.01, Los Angeles County, California",27
1400000U,6037404402,6037404402,"Census Tract 4044.02, Los Angeles County, California",57
1400000U,6037404501,6037404501,"Census Tract 4045.01, Los Angeles County, California",40
1400000U,6037404503,6037404503,"Census Tract 4045.03, Los Angeles County, California",25
1400000U,6037404504,6037404504,"Census Tract 4045.04, Los Angeles County, California",80
1400000U,6037404600,6037404600,"Census Tract 4046, Los Angeles County, California",14
1400000U,6037404701,6037404701,"Census Tract 4047.01, Los Angeles County, California",17
1400000U,6037404702,6037404702,"Census Tract 4047.02, Los Angeles County, California",52
1400000U,6037404703,6037404703,"Census Tract 4047.03, Los Angeles County, California",32
1400000U,6037404801,6037404801,"Census Tract 4048.01, Los Angeles County, California",71
1400000U,6037404802,6037404802,"Census Tract 4048.02, Los Angeles County, California",77
1400000U,6037404803,6037404803,"Census Tract 4048.03, Los Angeles County, California",30
1400000U,6037404901,6037404901,"Census Tract 4049.01, Los Angeles County, California",39
1400000U,6037404902,6037404902,"Census Tract 4049.02, Los Angeles County, California",29
1400000U,6037404903,6037404903,"Census Tract 4049.03, Los Angeles County, California",51
1400000U,6037405001,6037405001,"Census Tract 4050.01, Los Angeles County, California",51
1400000U,6037405002,6037405002,"Census Tract 4050.02, Los Angeles County, California",25
1400000U,6037405101,6037405101,"Census Tract 4051.01, Los Angeles County, California",62
1400000U,6037405102,6037405102,"Census Tract 4051.02, Los Angeles County, California",38
1400000U,6037405201,6037405201,"Census Tract 4052.01, Los Angeles County, California",34
1400000U,6037405202,6037405202,"Census Tract 4052.02, Los Angeles County, California",67
1400000U,6037405203,6037405203,"Census Tract 4052.03, Los Angeles County, California",37
1400000U,6037405301,6037405301,"Census Tract 4053.01, Los Angeles County, California",91
1400000U,6037405302,6037405302,"Census Tract 4053.02, Los Angeles County, California",71
1400000U,6037405400,6037405400,"Census Tract 4054, Los Angeles County, California",123
1400000U,6037405500,6037405500,"Census Tract 4055, Los Angeles County, California",57
1400000U,6037405600,6037405600,"Census Tract 4056, Los Angeles County, California",70
1400000U,6037405701,6037405701,"Census Tract 4057.01, Los Angeles County, California",35
1400000U,6037405702,6037405702,"Census Tract 4057.02, Los Angeles County, California",96
1400000U,6037405800,6037405800,"Census Tract 4058, Los Angeles County, California",74
1400000U,6037405900,6037405900,"Census Tract 4059, Los Angeles County, California",60
1400000U,6037406000,6037406000,"Census Tract 4060, Los Angeles County, California",60
1400000U,6037406101,6037406101,"Census Tract 4061.01, Los Angeles County, California",52
1400000U,6037406102,6037406102,"Census Tract 4061.02, Los Angeles County, California",96
1400000U,6037406200,6037406200,"Census Tract 4062, Los Angeles County, California",49
1400000U,6037406300,6037406300,"Census Tract 4063, Los Angeles County, California",59
1400000U,6037406402,6037406402,"Census Tract 4064.02, Los Angeles County, California",41
1400000U,6037406411,6037406411,"Census Tract 4064.11, Los Angeles County, California",31
1400000U,6037406412,6037406412,"Census Tract 4064.12, Los Angeles County, California",49
1400000U,6037406500,6037406500,"Census Tract 4065, Los Angeles County, California",136
1400000U,6037406601,6037406601,"Census Tract 4066.01, Los Angeles County, California",76
1400000U,6037406602,6037406602,"Census Tract 4066.02, Los Angeles County, California",71
1400000U,6037406701,6037406701,"Census Tract 4067.01, Los Angeles County, California",42
1400000U,6037406702,6037406702,"Census Tract 4067.02, Los Angeles County, California",49
1400000U,6037406800,6037406800,"Census Tract 4068, Los Angeles County, California",72
1400000U,6037406901,6037406901,"Census Tract 4069.01, Los Angeles County, California",89
1400000U,6037406902,6037406902,"Census Tract 4069.02, Los Angeles County, California",29
1400000U,6037407001,6037407001,"Census Tract 4070.01, Los Angeles County, California",83
1400000U,6037407002,6037407002,"Census Tract 4070.02, Los Angeles County, California",59
1400000U,6037407101,6037407101,"Census Tract 4071.01, Los Angeles County, California",55
1400000U,6037407102,6037407102,"Census Tract 4071.02, Los Angeles County, California",63
1400000U,6037407200,6037407200,"Census Tract 4072, Los Angeles County, California",113
1400000U,6037407301,6037407301,"Census Tract 4073.01, Los Angeles County, California",81
1400000U,6037407302,6037407302,"Census Tract 4073.02, Los Angeles County, California",44
1400000U,6037407400,6037407400,"Census Tract 4074, Los Angeles County, California",37
1400000U,6037407501,6037407501,"Census Tract 4075.01, Los Angeles County, California",39
1400000U,6037407502,6037407502,"Census Tract 4075.02, Los Angeles County, California",34
1400000U,6037407601,6037407601,"Census Tract 4076.01, Los Angeles County, California",42
1400000U,6037407602,6037407602,"Census Tract 4076.02, Los Angeles County, California",46
1400000U,6037407701,6037407701,"Census Tract 4077.01, Los Angeles County, California",48
1400000U,6037407702,6037407702,"Census Tract 4077.02, Los Angeles County, California",105
1400000U,6037407801,6037407801,"Census Tract 4078.01, Los Angeles County, California",62
1400000U,6037407802,6037407802,"Census Tract 4078.02, Los Angeles County, California",49
1400000U,6037407900,6037407900,"Census Tract 4079, Los Angeles County, California",62
1400000U,6037408003,6037408003,"Census Tract 4080.03, Los Angeles County, California",67
1400000U,6037408004,6037408004,"Census Tract 4080.04, Los Angeles County, California",37
1400000U,6037408005,6037408005,"Census Tract 4080.05, Los Angeles County, California",56
1400000U,6037408006,6037408006,"Census Tract 4080.06, Los Angeles County, California",62
1400000U,6037408133,6037408133,"Census Tract 4081.33, Los Angeles County, California",69
1400000U,6037408134,6037408134,"Census Tract 4081.34, Los Angeles County, California",61
1400000U,6037408135,6037408135,"Census Tract 4081.35, Los Angeles County, California",77
1400000U,6037408136,6037408136,"Census Tract 4081.36, Los Angeles County, California",73
1400000U,6037408137,6037408137,"Census Tract 4081.37, Los Angeles County, California",59
1400000U,6037408138,6037408138,"Census Tract 4081.38, Los Angeles County, California",33
1400000U,6037408139,6037408139,"Census Tract 4081.39, Los Angeles County, California",45
1400000U,6037408140,6037408140,"Census Tract 4081.40, Los Angeles County, California",32
1400000U,6037408141,6037408141,"Census Tract 4081.41, Los Angeles County, California",48
1400000U,6037408202,6037408202,"Census Tract 4082.02, Los Angeles County, California",8
1400000U,6037408211,6037408211,"Census Tract 4082.11, Los Angeles County, California",45
1400000U,6037408212,6037408212,"Census Tract 4082.12, Los Angeles County, California",80
1400000U,6037408301,6037408301,"Census Tract 4083.01, Los Angeles County, California",33
1400000U,6037408302,6037408302,"Census Tract 4083.02, Los Angeles County, California",64
1400000U,6037408303,6037408303,"Census Tract 4083.03, Los Angeles County, California",101
1400000U,6037408401,6037408401,"Census Tract 4084.01, Los Angeles County, California",79
1400000U,6037408402,6037408402,"Census Tract 4084.02, Los Angeles County, California",87
1400000U,6037408501,6037408501,"Census Tract 4085.01, Los Angeles County, California",26
1400000U,6037408503,6037408503,"Census Tract 4085.03, Los Angeles County, California",92
1400000U,6037408504,6037408504,"Census Tract 4085.04, Los Angeles County, California",84
1400000U,6037408505,6037408505,"Census Tract 4085.05, Los Angeles County, California",57
1400000U,6037408623,6037408623,"Census Tract 4086.23, Los Angeles County, California",37
1400000U,6037408624,6037408624,"Census Tract 4086.24, Los Angeles County, California",53
1400000U,6037408625,6037408625,"Census Tract 4086.25, Los Angeles County, California",65
1400000U,6037408626,6037408626,"Census Tract 4086.26, Los Angeles County, California",85
1400000U,6037408627,6037408627,"Census Tract 4086.27, Los Angeles County, California",43
1400000U,6037408628,6037408628,"Census Tract 4086.28, Los Angeles County, California",57
1400000U,6037408629,6037408629,"Census Tract 4086.29, Los Angeles County, California",46
1400000U,6037408630,6037408630,"Census Tract 4086.30, Los Angeles County, California",25
1400000U,6037408631,6037408631,"Census Tract 4086.31, Los Angeles County, California",87
1400000U,6037408703,6037408703,"Census Tract 4087.03, Los Angeles County, California",40
1400000U,6037408704,6037408704,"Census Tract 4087.04, Los Angeles County, California",60
1400000U,6037408705,6037408705,"Census Tract 4087.05, Los Angeles County, California",88
1400000U,6037408706,6037408706,"Census Tract 4087.06, Los Angeles County, California",31
1400000U,6037408722,6037408722,"Census Tract 4087.22, Los Angeles County, California",44
1400000U,6037408723,6037408723,"Census Tract 4087.23, Los Angeles County, California",36
1400000U,6037408724,6037408724,"Census Tract 4087.24, Los Angeles County, California",79
1400000U,6037408800,6037408800,"Census Tract 4088, Los Angeles County, California",56
1400000U,6037430002,6037430002,"Census Tract 4300.02, Los Angeles County, California",94
1400000U,6037430003,6037430003,"Census Tract 4300.03, Los Angeles County, California",77
1400000U,6037430101,6037430101,"Census Tract 4301.01, Los Angeles County, California",52
1400000U,6037430102,6037430102,"Census Tract 4301.02, Los Angeles County, California",64
1400000U,6037430200,6037430200,"Census Tract 4302, Los Angeles County, California",18
1400000U,6037430301,6037430301,"Census Tract 4303.01, Los Angeles County, California",52
1400000U,6037430302,6037430302,"Census Tract 4303.02, Los Angeles County, California",99
1400000U,6037430400,6037430400,"Census Tract 4304, Los Angeles County, California",61
1400000U,6037430501,6037430501,"Census Tract 4305.01, Los Angeles County, California",69
1400000U,6037430502,6037430502,"Census Tract 4305.02, Los Angeles County, California",108
1400000U,6037430600,6037430600,"Census Tract 4306, Los Angeles County, California",66
1400000U,6037430701,6037430701,"Census Tract 4307.01, Los Angeles County, California",48
1400000U,6037430721,6037430721,"Census Tract 4307.21, Los Angeles County, California",51
1400000U,6037430723,6037430723,"Census Tract 4307.23, Los Angeles County, California",52
1400000U,6037430724,6037430724,"Census Tract 4307.24, Los Angeles County, California",52
1400000U,6037430801,6037430801,"Census Tract 4308.01, Los Angeles County, California",93
1400000U,6037430802,6037430802,"Census Tract 4308.02, Los Angeles County, California",34
1400000U,6037430803,6037430803,"Census Tract 4308.03, Los Angeles County, California",77
1400000U,6037430901,6037430901,"Census Tract 4309.01, Los Angeles County, California",58
1400000U,6037430902,6037430902,"Census Tract 4309.02, Los Angeles County, California",54
1400000U,6037431001,6037431001,"Census Tract 4310.01, Los Angeles County, California",109
1400000U,6037431002,6037431002,"Census Tract 4310.02, Los Angeles County, California",65
1400000U,6037431100,6037431100,"Census Tract 4311, Los Angeles County, California",80
1400000U,6037431200,6037431200,"Census Tract 4312, Los Angeles County, California",63
1400000U,6037431300,6037431300,"Census Tract 4313, Los Angeles County, California",32
1400000U,6037431400,6037431400,"Census Tract 4314, Los Angeles County, California",93
1400000U,6037431501,6037431501,"Census Tract 4315.01, Los Angeles County, California",62
1400000U,6037431502,6037431502,"Census Tract 4315.02, Los Angeles County, California",66
1400000U,6037431600,6037431600,"Census Tract 4316, Los Angeles County, California",58
1400000U,6037431700,6037431700,"Census Tract 4317, Los Angeles County, California",83
1400000U,6037431800,6037431800,"Census Tract 4318, Los Angeles County, California",66
1400000U,6037431900,6037431900,"Census Tract 4319, Los Angeles County, California",34
1400000U,6037432000,6037432000,"Census Tract 4320, Los Angeles County, California",73
1400000U,6037432101,6037432101,"Census Tract 4321.01, Los Angeles County, California",42
1400000U,6037432102,6037432102,"Census Tract 4321.02, Los Angeles County, California",54
1400000U,6037432201,6037432201,"Census Tract 4322.01, Los Angeles County, California",60
1400000U,6037432202,6037432202,"Census Tract 4322.02, Los Angeles County, California",51
1400000U,6037432300,6037432300,"Census Tract 4323, Los Angeles County, California",60
1400000U,6037432401,6037432401,"Census Tract 4324.01, Los Angeles County, California",28
1400000U,6037432402,6037432402,"Census Tract 4324.02, Los Angeles County, California",83
1400000U,6037432500,6037432500,"Census Tract 4325, Los Angeles County, California",134
1400000U,6037432601,6037432601,"Census Tract 4326.01, Los Angeles County, California",77
1400000U,6037432602,6037432602,"Census Tract 4326.02, Los Angeles County, California",40
1400000U,6037432700,6037432700,"Census Tract 4327, Los Angeles County, California",52
1400000U,6037432801,6037432801,"Census Tract 4328.01, Los Angeles County, California",39
1400000U,6037432802,6037432802,"Census Tract 4328.02, Los Angeles County, California",15
1400000U,6037432901,6037432901,"Census Tract 4329.01, Los Angeles County, California",64
1400000U,6037432902,6037432902,"Census Tract 4329.02, Los Angeles County, California",44
1400000U,6037433101,6037433101,"Census Tract 4331.01, Los Angeles County, California",25
1400000U,6037433102,6037433102,"Census Tract 4331.02, Los Angeles County, California",57
1400000U,6037433200,6037433200,"Census Tract 4332, Los Angeles County, California",35
1400000U,6037433302,6037433302,"Census Tract 4333.02, Los Angeles County, California",20
1400000U,6037433304,6037433304,"Census Tract 4333.04, Los Angeles County, California",13
1400000U,6037433305,6037433305,"Census Tract 4333.05, Los Angeles County, California",12
1400000U,6037433306,6037433306,"Census Tract 4333.06, Los Angeles County, California",13
1400000U,6037433307,6037433307,"Census Tract 4333.07, Los Angeles County, California",35
1400000U,6037433401,6037433401,"Census Tract 4334.01, Los Angeles County, California",24
1400000U,6037433402,6037433402,"Census Tract 4334.02, Los Angeles County, California",40
1400000U,6037433403,6037433403,"Census Tract 4334.03, Los Angeles County, California",23
1400000U,6037433501,6037433501,"Census Tract 4335.01, Los Angeles County, California",29
1400000U,6037433503,6037433503,"Census Tract 4335.03, Los Angeles County, California",20
1400000U,6037433504,6037433504,"Census Tract 4335.04, Los Angeles County, California",27
1400000U,6037433601,6037433601,"Census Tract 4336.01, Los Angeles County, California",43
1400000U,6037433602,6037433602,"Census Tract 4336.02, Los Angeles County, California",33
1400000U,6037433700,6037433700,"Census Tract 4337, Los Angeles County, California",60
1400000U,6037433801,6037433801,"Census Tract 4338.01, Los Angeles County, California",64
1400000U,6037433802,6037433802,"Census Tract 4338.02, Los Angeles County, California",61
1400000U,6037433901,6037433901,"Census Tract 4339.01, Los Angeles County, California",37
1400000U,6037433902,6037433902,"Census Tract 4339.02, Los Angeles County, California",24
1400000U,6037434001,6037434001,"Census Tract 4340.01, Los Angeles County, California",47
1400000U,6037434003,6037434003,"Census Tract 4340.03, Los Angeles County, California",20
1400000U,6037434004,6037434004,"Census Tract 4340.04, Los Angeles County, California",16
1400000U,6037460000,6037460000,"Census Tract 4600, Los Angeles County, California",66
1400000U,6037460100,6037460100,"Census Tract 4601, Los Angeles County, California",87
1400000U,6037460200,6037460200,"Census Tract 4602, Los Angeles County, California",132
1400000U,6037460301,6037460301,"Census Tract 4603.01, Los Angeles County, California",95
1400000U,6037460302,6037460302,"Census Tract 4603.02, Los Angeles County, California",72
1400000U,6037460401,6037460401,"Census Tract 4604.01, Los Angeles County, California",18
1400000U,6037460501,6037460501,"Census Tract 4605.01, Los Angeles County, California",82
1400000U,6037460502,6037460502,"Census Tract 4605.02, Los Angeles County, California",58
1400000U,6037460600,6037460600,"Census Tract 4606, Los Angeles County, California",55
1400000U,6037460700,6037460700,"Census Tract 4607, Los Angeles County, California",72
1400000U,6037460800,6037460800,"Census Tract 4608, Los Angeles County, California",70
1400000U,6037460900,6037460900,"Census Tract 4609, Los Angeles County, California",92
1400000U,6037461000,6037461000,"Census Tract 4610, Los Angeles County, California",85
1400000U,6037461100,6037461100,"Census Tract 4611, Los Angeles County, California",68
1400000U,6037461200,6037461200,"Census Tract 4612, Los Angeles County, California",97
1400000U,6037461300,6037461300,"Census Tract 4613, Los Angeles County, California",82
1400000U,6037461400,6037461400,"Census Tract 4614, Los Angeles County, California",29
1400000U,6037461501,6037461501,"Census Tract 4615.01, Los Angeles County, California",70
1400000U,6037461502,6037461502,"Census Tract 4615.02, Los Angeles County, California",69
1400000U,6037461600,6037461600,"Census Tract 4616, Los Angeles County, California",72
1400000U,6037461700,6037461700,"Census Tract 4617, Los Angeles County, California",22
1400000U,6037461901,6037461901,"Census Tract 4619.01, Los Angeles County, California",54
1400000U,6037461902,6037461902,"Census Tract 4619.02, Los Angeles County, California",64
1400000U,6037462001,6037462001,"Census Tract 4620.01, Los Angeles County, California",59
1400000U,6037462002,6037462002,"Census Tract 4620.02, Los Angeles County, California",66
1400000U,6037462100,6037462100,"Census Tract 4621, Los Angeles County, California",68
1400000U,6037462201,6037462201,"Census Tract 4622.01, Los Angeles County, California",90
1400000U,6037462202,6037462202,"Census Tract 4622.02, Los Angeles County, California",20
1400000U,6037462301,6037462301,"Census Tract 4623.01, Los Angeles County, California",69
1400000U,6037462302,6037462302,"Census Tract 4623.02, Los Angeles County, California",29
1400000U,6037462400,6037462400,"Census Tract 4624, Los Angeles County, California",65
1400000U,6037462500,6037462500,"Census Tract 4625, Los Angeles County, California",92
1400000U,6037462600,6037462600,"Census Tract 4626, Los Angeles County, California",38
1400000U,6037462700,6037462700,"Census Tract 4627, Los Angeles County, California",76
1400000U,6037462800,6037462800,"Census Tract 4628, Los Angeles County, California",66
1400000U,6037462900,6037462900,"Census Tract 4629, Los Angeles County, California",68
1400000U,6037463000,6037463000,"Census Tract 4630, Los Angeles County, California",31
1400000U,6037463101,6037463101,"Census Tract 4631.01, Los Angeles County, California",48
1400000U,6037463102,6037463102,"Census Tract 4631.02, Los Angeles County, California",41
1400000U,6037463200,6037463200,"Census Tract 4632, Los Angeles County, California",58
1400000U,6037463300,6037463300,"Census Tract 4633, Los Angeles County, California",30
1400000U,6037463400,6037463400,"Census Tract 4634, Los Angeles County, California",126
1400000U,6037463500,6037463500,"Census Tract 4635, Los Angeles County, California",95
1400000U,6037463601,6037463601,"Census Tract 4636.01, Los Angeles County, California",96
1400000U,6037463602,6037463602,"Census Tract 4636.02, Los Angeles County, California",102
1400000U,6037463700,6037463700,"Census Tract 4637, Los Angeles County, California",80
1400000U,6037463800,6037463800,"Census Tract 4638, Los Angeles County, California",79
1400000U,6037463900,6037463900,"Census Tract 4639, Los Angeles County, California",97
1400000U,6037464000,6037464000,"Census Tract 4640, Los Angeles County, California",109
1400000U,6037464100,6037464100,"Census Tract 4641, Los Angeles County, California",98
1400000U,6037464200,6037464200,"Census Tract 4642, Los Angeles County, California",84
1400000U,6037480002,6037480002,"Census Tract 4800.02, Los Angeles County, California",67
1400000U,6037480011,6037480011,"Census Tract 4800.11, Los Angeles County, California",54
1400000U,6037480012,6037480012,"Census Tract 4800.12, Los Angeles County, California",73
1400000U,6037480101,6037480101,"Census Tract 4801.01, Los Angeles County, California",66
1400000U,6037480102,6037480102,"Census Tract 4801.02, Los Angeles County, California",44
1400000U,6037480201,6037480201,"Census Tract 4802.01, Los Angeles County, California",67
1400000U,6037480202,6037480202,"Census Tract 4802.02, Los Angeles County, California",30
1400000U,6037480302,6037480302,"Census Tract 4803.02, Los Angeles County, California",63
1400000U,6037480303,6037480303,"Census Tract 4803.03, Los Angeles County, California",53
1400000U,6037480304,6037480304,"Census Tract 4803.04, Los Angeles County, California",33
1400000U,6037480400,6037480400,"Census Tract 4804, Los Angeles County, California",79
1400000U,6037480500,6037480500,"Census Tract 4805, Los Angeles County, California",103
1400000U,6037480600,6037480600,"Census Tract 4806, Los Angeles County, California",90
1400000U,6037480702,6037480702,"Census Tract 4807.02, Los Angeles County, California",84
1400000U,6037480703,6037480703,"Census Tract 4807.03, Los Angeles County, California",63
1400000U,6037480704,6037480704,"Census Tract 4807.04, Los Angeles County, California",49
1400000U,6037480802,6037480802,"Census Tract 4808.02, Los Angeles County, California",97
1400000U,6037480803,6037480803,"Census Tract 4808.03, Los Angeles County, California",68
1400000U,6037480804,6037480804,"Census Tract 4808.04, Los Angeles County, California",56
1400000U,6037480901,6037480901,"Census Tract 4809.01, Los Angeles County, California",75
1400000U,6037480902,6037480902,"Census Tract 4809.02, Los Angeles County, California",38
1400000U,6037480903,6037480903,"Census Tract 4809.03, Los Angeles County, California",39
1400000U,6037481001,6037481001,"Census Tract 4810.01, Los Angeles County, California",47
1400000U,6037481002,6037481002,"Census Tract 4810.02, Los Angeles County, California",91
1400000U,6037481101,6037481101,"Census Tract 4811.01, Los Angeles County, California",47
1400000U,6037481102,6037481102,"Census Tract 4811.02, Los Angeles County, California",36
1400000U,6037481103,6037481103,"Census Tract 4811.03, Los Angeles County, California",41
1400000U,6037481201,6037481201,"Census Tract 4812.01, Los Angeles County, California",35
1400000U,6037481202,6037481202,"Census Tract 4812.02, Los Angeles County, California",41
1400000U,6037481300,6037481300,"Census Tract 4813, Los Angeles County, California",25
1400000U,6037481401,6037481401,"Census Tract 4814.01, Los Angeles County, California",38
1400000U,6037481402,6037481402,"Census Tract 4814.02, Los Angeles County, California",50
1400000U,6037481500,6037481500,"Census Tract 4815, Los Angeles County, California",45
1400000U,6037481603,6037481603,"Census Tract 4816.03, Los Angeles County, California",47
1400000U,6037481604,6037481604,"Census Tract 4816.04, Los Angeles County, California",38
1400000U,6037481605,6037481605,"Census Tract 4816.05, Los Angeles County, California",45
1400000U,6037481606,6037481606,"Census Tract 4816.06, Los Angeles County, California",38
1400000U,6037481711,6037481711,"Census Tract 4817.11, Los Angeles County, California",65
1400000U,6037481712,6037481712,"Census Tract 4817.12, Los Angeles County, California",36
1400000U,6037481713,6037481713,"Census Tract 4817.13, Los Angeles County, California",22
1400000U,6037481714,6037481714,"Census Tract 4817.14, Los Angeles County, California",16
1400000U,6037481800,6037481800,"Census Tract 4818, Los Angeles County, California",46
1400000U,6037481901,6037481901,"Census Tract 4819.01, Los Angeles County, California",55
1400000U,6037481902,6037481902,"Census Tract 4819.02, Los Angeles County, California",53
1400000U,6037482001,6037482001,"Census Tract 4820.01, Los Angeles County, California",71
1400000U,6037482002,6037482002,"Census Tract 4820.02, Los Angeles County, California",84
1400000U,6037482101,6037482101,"Census Tract 4821.01, Los Angeles County, California",53
1400000U,6037482102,6037482102,"Census Tract 4821.02, Los Angeles County, California",45
1400000U,6037482201,6037482201,"Census Tract 4822.01, Los Angeles County, California",53
1400000U,6037482202,6037482202,"Census Tract 4822.02, Los Angeles County, California",65
1400000U,6037482301,6037482301,"Census Tract 4823.01, Los Angeles County, California",45
1400000U,6037482303,6037482303,"Census Tract 4823.03, Los Angeles County, California",26
1400000U,6037482304,6037482304,"Census Tract 4823.04, Los Angeles County, California",29
1400000U,6037482401,6037482401,"Census Tract 4824.01, Los Angeles County, California",31
1400000U,6037482402,6037482402,"Census Tract 4824.02, Los Angeles County, California",109
1400000U,6037482502,6037482502,"Census Tract 4825.02, Los Angeles County, California",28
1400000U,6037482503,6037482503,"Census Tract 4825.03, Los Angeles County, California",29
1400000U,6037482521,6037482521,"Census Tract 4825.21, Los Angeles County, California",40
1400000U,6037482522,6037482522,"Census Tract 4825.22, Los Angeles County, California",76
1400000U,6037482600,6037482600,"Census Tract 4826, Los Angeles County, California",115
1400000U,6037482701,6037482701,"Census Tract 4827.01, Los Angeles County, California",74
1400000U,6037482702,6037482702,"Census Tract 4827.02, Los Angeles County, California",36
1400000U,6037482800,6037482800,"Census Tract 4828, Los Angeles County, California",69
1400000U,6037500100,6037500100,"Census Tract 5001, Los Angeles County, California",85
1400000U,6037500201,6037500201,"Census Tract 5002.01, Los Angeles County, California",99
1400000U,6037500202,6037500202,"Census Tract 5002.02, Los Angeles County, California",78
1400000U,6037500300,6037500300,"Census Tract 5003, Los Angeles County, California",46
1400000U,6037500402,6037500402,"Census Tract 5004.02, Los Angeles County, California",48
1400000U,6037500403,6037500403,"Census Tract 5004.03, Los Angeles County, California",42
1400000U,6037500404,6037500404,"Census Tract 5004.04, Los Angeles County, California",79
1400000U,6037500500,6037500500,"Census Tract 5005, Los Angeles County, California",25
1400000U,6037500600,6037500600,"Census Tract 5006, Los Angeles County, California",55
1400000U,6037500700,6037500700,"Census Tract 5007, Los Angeles County, California",90
1400000U,6037500800,6037500800,"Census Tract 5008, Los Angeles County, California",40
1400000U,6037500900,6037500900,"Census Tract 5009, Los Angeles County, California",84
1400000U,6037501001,6037501001,"Census Tract 5010.01, Los Angeles County, California",31
1400000U,6037501002,6037501002,"Census Tract 5010.02, Los Angeles County, California",63
1400000U,6037501200,6037501200,"Census Tract 5012, Los Angeles County, California",73
1400000U,6037501300,6037501300,"Census Tract 5013, Los Angeles County, California",117
1400000U,6037501400,6037501400,"Census Tract 5014, Los Angeles County, California",161
1400000U,6037501501,6037501501,"Census Tract 5015.01, Los Angeles County, California",43
1400000U,6037501503,6037501503,"Census Tract 5015.03, Los Angeles County, California",62
1400000U,6037501504,6037501504,"Census Tract 5015.04, Los Angeles County, California",75
1400000U,6037501600,6037501600,"Census Tract 5016, Los Angeles County, California",105
1400000U,6037501700,6037501700,"Census Tract 5017, Los Angeles County, California",45
1400000U,6037501802,6037501802,"Census Tract 5018.02, Los Angeles County, California",53
1400000U,6037501803,6037501803,"Census Tract 5018.03, Los Angeles County, California",55
1400000U,6037501804,6037501804,"Census Tract 5018.04, Los Angeles County, California",32
1400000U,6037501900,6037501900,"Census Tract 5019, Los Angeles County, California",71
1400000U,6037502003,6037502003,"Census Tract 5020.03, Los Angeles County, California",32
1400000U,6037502004,6037502004,"Census Tract 5020.04, Los Angeles County, California",25
1400000U,6037502005,6037502005,"Census Tract 5020.05, Los Angeles County, California",67
1400000U,6037502100,6037502100,"Census Tract 5021, Los Angeles County, California",100
1400000U,6037502200,6037502200,"Census Tract 5022, Los Angeles County, California",84
1400000U,6037502301,6037502301,"Census Tract 5023.01, Los Angeles County, California",71
1400000U,6037502302,6037502302,"Census Tract 5023.02, Los Angeles County, California",32
1400000U,6037502401,6037502401,"Census Tract 5024.01, Los Angeles County, California",80
1400000U,6037502402,6037502402,"Census Tract 5024.02, Los Angeles County, California",53
1400000U,6037502500,6037502500,"Census Tract 5025, Los Angeles County, California",36
1400000U,6037502601,6037502601,"Census Tract 5026.01, Los Angeles County, California",120
1400000U,6037502602,6037502602,"Census Tract 5026.02, Los Angeles County, California",36
1400000U,6037502700,6037502700,"Census Tract 5027, Los Angeles County, California",76
1400000U,6037502801,6037502801,"Census Tract 5028.01, Los Angeles County, California",60
1400000U,6037502802,6037502802,"Census Tract 5028.02, Los Angeles County, California",38
1400000U,6037502901,6037502901,"Census Tract 5029.01, Los Angeles County, California",60
1400000U,6037502902,6037502902,"Census Tract 5029.02, Los Angeles County, California",34
1400000U,6037503000,6037503000,"Census Tract 5030, Los Angeles County, California",57
1400000U,6037503103,6037503103,"Census Tract 5031.03, Los Angeles County, California",78
1400000U,6037503104,6037503104,"Census Tract 5031.04, Los Angeles County, California",47
1400000U,6037503105,6037503105,"Census Tract 5031.05, Los Angeles County, California",48
1400000U,6037503106,6037503106,"Census Tract 5031.06, Los Angeles County, California",86
1400000U,6037503201,6037503201,"Census Tract 5032.01, Los Angeles County, California",65
1400000U,6037503202,6037503202,"Census Tract 5032.02, Los Angeles County, California",84
1400000U,6037503301,6037503301,"Census Tract 5033.01, Los Angeles County, California",53
1400000U,6037503302,6037503302,"Census Tract 5033.02, Los Angeles County, California",68
1400000U,6037503401,6037503401,"Census Tract 5034.01, Los Angeles County, California",122
1400000U,6037503402,6037503402,"Census Tract 5034.02, Los Angeles County, California",69
1400000U,6037503501,6037503501,"Census Tract 5035.01, Los Angeles County, California",99
1400000U,6037503502,6037503502,"Census Tract 5035.02, Los Angeles County, California",92
1400000U,6037503601,6037503601,"Census Tract 5036.01, Los Angeles County, California",78
1400000U,6037503602,6037503602,"Census Tract 5036.02, Los Angeles County, California",66
1400000U,6037503701,6037503701,"Census Tract 5037.01, Los Angeles County, California",79
1400000U,6037503702,6037503702,"Census Tract 5037.02, Los Angeles County, California",80
1400000U,6037503703,6037503703,"Census Tract 5037.03, Los Angeles County, California",113
1400000U,6037503801,6037503801,"Census Tract 5038.01, Los Angeles County, California",95
1400000U,6037503802,6037503802,"Census Tract 5038.02, Los Angeles County, California",87
1400000U,6037503901,6037503901,"Census Tract 5039.01, Los Angeles County, California",53
1400000U,6037503902,6037503902,"Census Tract 5039.02, Los Angeles County, California",77
1400000U,6037504001,6037504001,"Census Tract 5040.01, Los Angeles County, California",52
1400000U,6037504002,6037504002,"Census Tract 5040.02, Los Angeles County, California",94
1400000U,6037504101,6037504101,"Census Tract 5041.01, Los Angeles County, California",59
1400000U,6037504102,6037504102,"Census Tract 5041.02, Los Angeles County, California",0
1400000U,6037530003,6037530003,"Census Tract 5300.03, Los Angeles County, California",64
